id;Edicion;Id_Propuesta;Titulo;Codigo_Ambito_Referencia;Ambito_Referencia;Tipo_Proponente;Numero_Apoyos;Pasa_Fase_Apoyos;Pasa_Fase_Viabilidad;Numero_Votos;Seleccionada;Presupuesto_euros;Mision_Climatica;Fecha creacion;Fecha_Baja
2312;4;2541;ESPACIO DE ALMACENAJE COLECTIVO;13;Algiros;Representante GT;0;SI;NO;0;NO;NA;No aplicable;2023-04-27;NA
2329;5;3017;INSTAL·LACIo DE LAVABOS PuBLICS A LES PLATGES DE VALeNCIA;Toda la ciudad;Toda la ciudad;Ayuntamiento;221;SI;SI;4693;SI;180000;No aplicable;2023-04-27;NA
2341;5;3029;Arreglo con cesped artificial tramo de tranvia;Toda la ciudad;Toda la ciudad;Particular;10;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
2344;5;3032;HACER RESPETAR LA ORDENANZA CANINA;Toda la ciudad;Toda la ciudad;Particular;292;SI;NO;0;NO;NA;No aplicable;2023-04-27;NA
2351;5;3039;Parque plaza escultor Pastor La Fonteta;Toda la ciudad;Toda la ciudad;Particular;20;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
2353;5;3041;Urbanizacion solar municipal en esquina Maestro Rodrigo con Camp de Turia;Toda la ciudad;Toda la ciudad;Particular;20;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
2398;5;3086;ZAS NO: LAS 4 DISCOTECAS DE  RUZAFA AL PARQUE CENTRAL;Toda la ciudad;Toda la ciudad;Particular;114;SI;NO;0;NO;NA;No aplicable;2023-04-27;NA
2407;5;3095;Peatonalizacion de C/Senda Secanet - Benimamet;Toda la ciudad;Toda la ciudad;Particular;31;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
2411;5;3099;Benimamet- Beniferri mas comunicados con una pasarela.;Toda la ciudad;Toda la ciudad;Particular;134;SI;NO;0;NO;NA;No aplicable;2023-04-27;NA
2426;5;3114;Carril Bici Calle Sorni;Toda la ciudad;Toda la ciudad;Particular;7;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
2456;5;3144;Circuito de running en Benimamet;Toda la ciudad;Toda la ciudad;Particular;30;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
2502;5;3190;Colegio e instituto Benicalap;Toda la ciudad;Toda la ciudad;Particular;284;SI;NO;0;NO;NA;No aplicable;2023-04-27;NA
2518;5;3206;CARRIL BICI CALLE DOLORES MARQUeS Y ENLAZARLO CON EL DE BOTaNICO CAVANILLES;Toda la ciudad;Toda la ciudad;Particular;41;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
2523;5;3211;Calle con ENCANTO: VINATEA on fire (peatonal o poner aceras dignas)!!!;Toda la ciudad;Toda la ciudad;Particular;27;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
2559;5;3247;Nuevos pasos de peatones en Gran via Fernando el Catolico;Toda la ciudad;Toda la ciudad;Particular;29;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
2681;5;3369;Aclimatacion piscina polideportivo Benimaclet;Toda la ciudad;Toda la ciudad;Particular;121;SI;SI;1094;NO;2000000;No aplicable;2023-04-27;NA
2746;5;3434;PUNTOS DE RECARGA PARA MoVILES EN MONUMENTOS;Toda la ciudad;Toda la ciudad;Particular;8;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
2806;5;3494;Reordenacio Avinguda Els Salesians – Benicalap;Toda la ciudad;Toda la ciudad;Particular;6;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
2992;6;4048;Estaciones de Valenbisi en Parque Central;2;l'Eixample;Particular;34;SI;NO;0;NO;NA;No aplicable;2023-04-27;NA
3124;6;4180;Colocacion vaden en C/ Rafael Tenes Escrich en paso de peatones num 53 - 55;18;1;Particular;2;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
3154;6;4210;contaminacion acustica y ambiental barrio de la Fonteta;10;Quatre Carreres;Particular;13;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
3192;6;4248;Proyectos de centro de dia, hogar del jubilado;;;;;;;;;;;;
3204;6;4260;Creacion de zonas para pasear perros y recoger su basura en el Barrio Botanico;3;Extramurs;Particular;18;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
3330;6;4386;Ruido en la salida de los tuneles del rio y otros tuneles con viviendas cercanas;4;Campanar;Particular;9;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
3337;6;4393;Camaras dgt;16;Benicalap;Particular;11;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
3399;6;4455;Semaforo y apertura de mediana en la avenida Peris y Valero con calle Cabo Jubi;2;l'Eixample;Particular;4;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
3416;6;4472;Actualizacion del Registro Municipal de Solares y Edificios a Rehabilitar(RMSER);1;Ciutat Vella;Particular;20;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
3532;6;4589;Realitzar projecte d´estudi soterrament part Ronda Nord;14;Benimaclet;Particular;102;SI;NO;0;NO;NA;No aplicable;2023-04-27;NA
3635;6;4692;BASURA  EN  ORRIOLS;15;Rascanya;Particular;55;SI;NO;0;NO;NA;No aplicable;2023-04-27;NA
3701;6;4759;Instal·lar un parc de calistenia a Castellar-l´Oliveral;19;2;Particular;59;SI;SI;35;NO;60000;No aplicable;2023-04-27;NA
3756;6;4816;INSTALACIoN DE  PAPELERAS CON DISPENSADOR DE BOLSAS(EXCREMENTOS DE LAS MASCOTAS);13;Algiros;Particular;8;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
3769;6;4829;FINALIZAR PROYECTO PLAZA AJARDINADA JUAN PABLO II;4;Campanar;Particular;58;SI;SI;458;SI;50000;No aplicable;2023-04-27;NA
3837;6;4898;Remodelacion de la zona ajardinada de la calle Alqueria de Benlloch;8;Patraix;Particular;11;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
3904;6;4966;VALLA PERIMETRAL EN EL PARQUE INFANTIL DE LA PLAZA DE HONDURAS;13;Algiros;Particular;9;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
4033;6;5095;PISTAS POLIDEPORTIVAS PuBLICAS.;16;Benicalap;Particular;36;SI;NO;0;NO;NA;No aplicable;2023-04-27;NA
4163;6;5225;PUNTOS DE ALIMENTACIoN EN COLONIAS FELINAS URBANAS;11;Poblats Maritims;Particular;38;SI;SI;323;SI;5200;No aplicable;2023-04-27;NA
4251;7;5313;NUEVO PARQUE SOSTENIBLE EN PATRAIX!!;8;Patraix;Particular;42;SI;SI;245;NO;262000;Sin etiqueta;2023-04-27;NA
4295;7;5357;Construccion Piscina Municipal Cuartel de Zapadores y arreglo de la comisaria.;10;Quatre Carreres;Particular;61;SI;NO;0;NO;NA;No aplicable;2023-04-27;NA
4325;7;5387;Universidad popular en la alqueria sita junto camino cementerio de Campanar;4;Campanar;Particular;52;SI;NO;0;NO;NA;No aplicable;2023-04-27;NA
4342;7;5404;PACIFICACIo I REURBANITZACIo AV. CONSTITUCIo;15;Rascanya;Particular;14;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
4367;7;5429;Colocacion de pergolas -sombras en parques infantiles;3;Extramurs;Particular;31;SI;NO;0;NO;NA;No aplicable;2023-04-27;NA
4391;7;5453;Paseo ajardinado en Santos Justo y Pastor;13;Algiros;Particular;30;SI;NO;0;NO;NA;No aplicable;2023-04-27;NA
4415;7;5477;SUPERILLA MONTEOLIVETE;10;Quatre Carreres;Particular;18;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
4423;7;5485;Insonorizacion salida tunel General Aviles 9;4;Campanar;Particular;3;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
4468;7;5530;Recuperacion de campos para cultivo de cañamo industrial;18;1;Particular;2;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
4517;7;5579;DOTACIoN DE LIBROS PARA LA BIBLIOTECA DE MALILLA-ROiS DE CORELLA;10;Quatre Carreres;Particular;60;SI;SI;840;SI;28000;Sin etiqueta;2023-04-27;NA
4541;7;5603;Peatonalitzacio entrada Escola de Jardineria - antic sanatori Sta Rosa;6;el Pla del Real;Particular;9;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
4543;7;5605;Biblioteca de Benimaclet. Actualizacion de fondos y adquisicion de proyector;14;Benimaclet;Particular;79;SI;SI;506;SI;20000;Sin etiqueta;2023-04-27;NA
4597;7;5659;PARQUE DE PERROS ZONA TABACALERA. CALLE NATURALISTA CIRTERNAS;6;el Pla del Real;Particular;13;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
4647;7;5709;Cuestiones de aparcamiento y mercadillo de los viernes;14;Benimaclet;Particular;8;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
4690;7;5752;Acondicionamiento solar calle nicolau primitiu -profesor angel la calle;8;Patraix;Particular;5;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
4745;7;5807;Paso de peatones entre el cruce de las calles Franco Tormo y Jacinto Labaila;8;Patraix;Particular;4;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
4789;7;5851;CARRIL BICI CALLE SAGUNTO + MAXIMILIANO THOUS;5;la Saidia;Particular;46;SI;SI;207;NO;450000;Sin etiqueta;2023-04-27;NA
4838;7;5900;Reparar desnivel y acera en C/Ciudad de Melilla;8;Patraix;Particular;2;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
4914;7;5976;Continuidad Calle Nicolau Primitiu Gomez Serrano (Alqueria dels Frares);8;Patraix;Particular;24;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
4919;7;5981;ARREGLO PARCELAS Calle SAN GUILLEM y TARRA;5;la Saidia;Particular;11;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
4945;7;6007;Control de aparcamiento para residentes en la zona de Mont-olivet;10;Quatre Carreres;Particular;7;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
4961;7;6023;COMISARIA EN ORRIOLS;15;Rascanya;Particular;102;SI;NO;0;NO;NA;No aplicable;2023-04-27;NA
4988;7;6050;Solar de carrer Soria amb Enginyer Jose Sirera;9;Jesus;Particular;33;SI;NO;0;NO;NA;No aplicable;2023-04-27;NA
5026;7;6088;Pipican autentico;2;l'Eixample;Particular;2;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
5073;7;6135;Creacion  de una zona de estacionamiento  en la zona Cami Real;19;7;Particular;0;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
5086;7;6148;Adecuacion solares publicos;15;Rascanya;Particular;42;SI;NO;0;NO;NA;No aplicable;2023-04-27;NA
5101;7;6163;Apertura via urbana;19;2;Particular;19;SI;NO;0;NO;NA;No aplicable;2023-04-27;NA
5105;7;6167;Millora senyalitzacio;19;3;Particular;15;SI;NO;0;NO;NA;No aplicable;2023-04-27;NA
5163;7;6225;Creacion de zonas de estacionamiento para residentes en el Cabanyal;11;Poblats Maritims;Particular;28;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
5297;7;6359;Cambio de ubicacion de contenedores o soterramiento de los mismos;8;Patraix;Particular;0;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
5309;7;6371;Carril bici hasta la escuela;4;Campanar;Particular;6;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
5347;7;6409;REPAVIMENTACIo I CONDICIONAMENT DE LES VORERES DEL C/ PINTOR SALVADOR ABRIL;2;l'Eixample;Particular;6;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
5355;7;6417;Arbolado y jardin en cruce peatonal Avda. del Cid esq Rincon de Ademus;7;l'Olivereta;Particular;20;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
5361;7;6423;Pavimento calle Los platanos altura n°40;16;Benicalap;Particular;4;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
5378;7;6440;Mejora general de la iluminacion en Font Santa;7;l'Olivereta;Representante GT;0;SI;SI;55;NO;300000;Sin etiqueta;2023-04-27;NA
5380;7;6442;Zona infantil en los tramos VIII a XI del rio;1;Ciutat Vella;Particular;16;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
5381;7;6443;CREACIoN DE ZONAS DE ESTACIONAMIENTO RESERVADAS PARA RESIDENTES;11;Poblats Maritims;Particular;2;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
5382;7;6444;Nuevo colegio publico e instituto;16;Benicalap;Particular;34;SI;NO;0;NO;NA;No aplicable;2023-04-27;NA
5405;7;6467;Instalar sombra en puente peatonal Pont de fusta.;5;la Saidia;Particular;41;SI;NO;0;NO;NA;No aplicable;2023-04-27;NA
5407;7;6469;PEATONALIZAR TRAMO CALLE LUIS BOLINCHES;12;Camins al Grau;Particular;18;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
5485;7;6547;Refugio de acogida para gatos con necesidades especiales;16;Benicalap;Particular;88;SI;NO;0;NO;NA;No aplicable;2023-04-27;NA
5503;7;6565;Arbres a la Raiosa;9;Jesus;Particular;17;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
5505;7;6567;Proteccio, preservacio i rehabilitacio del braç d’Alegret de la sequia Mestalla;14;Benimaclet;Representante GT;0;SI;SI;269;NO;362677;Sin etiqueta;2023-04-27;NA
5509;7;6571;Creacion zona boulder en el rio bajo del puente de Campanar;4;Campanar;Particular;3;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
5510;7;6572;Mejorar enlaces carril bici;2;l'Eixample;Particular;12;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
5516;7;6578;Plantacion de Eucaliptos;14;Benimaclet;Particular;3;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
5522;7;6584;GIMNASIO EXTERIOR Y AMPLIACIoN DE GRADA EN EL CAMPO DE RUGBY – JARDiN DEL TURIA;5;la Saidia;Particular;202;SI;SI;400;SI;220000;Sin etiqueta;2023-04-27;NA
5526;7;6588;Parque Infantil (Av/Giorgeta 60);9;Jesus;Particular;14;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
5540;7;6602;PEATONALIZACIoN ENTORNO MERCADO JESuS;9;Jesus;Representante GT;0;SI;SI;392;SI;55000;Con etiqueta;2023-04-27;NA
5547;7;6609;ENTRADA LA RAMBLETA;9;Jesus;Representante GT;0;SI;NO;0;NO;NA;No aplicable;2023-04-27;NA
5597;7;6659;Carril Bici en Avenida Tres forques;8;Patraix;Particular;36;SI;NO;0;NO;NA;No aplicable;2023-04-27;NA
5636;7;6698;DESCAMPADO WAKSMAN/NIEVES. Zona de esparcimiento canino, Parque infantil y zona;10;Quatre Carreres;Particular;36;SI;NO;0;NO;NA;No aplicable;2023-04-27;NA
5642;7;6704;Peatonalizacion parcial y renaturalizacion de la calle Dr. Zamenhof;3;Extramurs;Particular;9;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
5652;7;6714;Jardi al descampat del Carrer Germans Rives;7;l'Olivereta;Particular;18;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
5682;7;6744;Prolongacion c/ Lebon- Padre Tomas de Montañana;11;Poblats Maritims;Particular;1;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
5684;7;6746;MEJORA DEL ASFALTADO/SUELO JARDINES DE VIVEROS;5;la Saidia;Particular;16;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
5700;7;6762;Mejora infraestructuras tranvia - engrasado de vias en Pont de Fusta;5;la Saidia;Particular;15;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
5719;7;6781;Plantar arboles alrededor de las pista deportiva;14;Benimaclet;Particular;14;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
5738;7;6800;Mejora trafico Ensanche;2;l'Eixample;Particular;6;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
5756;7;6818;Millora de l'allumenacio del circuit 5k del jardi del Turia/Mejora de la ilum...;4;Campanar;Particular;8;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
5782;7;6844;Repavimentacion calzada Cami Tremolar entorno del nº 73;19;2;Ayuntamiento;0;SI;SI;92;NO;24801;Sin etiqueta;2023-04-27;NA
8;1;2015-00009;NA;14;Benimaclet;Persona Fisica;0;No aplicable;SI;76;NO;NA;No aplicable;2023-04-27;NA
29;1;2015-00035;NA;8;Patraix;Persona Fisica;0;No aplicable;NO;0;NO;NA;No aplicable;2023-04-27;NA
136;1;2015-00173;NA;15;Rascanya;Persona Fisica;0;No aplicable;NO;0;NO;NA;No aplicable;2023-04-27;NA
151;1;2015-00188;NA;7;l'Olivereta;Persona Fisica;0;No aplicable;NO;0;NO;NA;No aplicable;2023-04-27;NA
218;1;2015-00262;NA;5;la Saidia;Persona Juridica;0;No aplicable;NO;0;NO;NA;No aplicable;2023-04-27;NA
276;1;2015-00332;NA;2;l'Eixample;Persona Juridica;0;No aplicable;NO;0;NO;NA;No aplicable;2023-04-27;NA
323;1;2015-00384;NA;1;Ciutat Vella;Persona Fisica;0;No aplicable;NO;0;NO;NA;No aplicable;2023-04-27;NA
376;1;2015-00440;NA;4;Campanar;Persona Fisica;0;No aplicable;SI;17;NO;NA;No aplicable;2023-04-27;NA
434;1;2015-00513;NA;19;Pobles del Sud;Persona Juridica;0;No aplicable;NO;0;NO;NA;No aplicable;2023-04-27;NA
437;1;2015-00519;NA;2;l'Eixample;Persona Fisica;0;No aplicable;NO;0;NO;NA;No aplicable;2023-04-27;NA
450;1;2015-00535;NA;11;Poblats Maritims;Persona Juridica;0;No aplicable;NO;0;NO;NA;No aplicable;2023-04-27;NA
466;1;2015-00558;NA;9;Jesus;Persona Juridica;0;No aplicable;SI;39;NO;NA;No aplicable;2023-04-27;NA
482;1;2015-00576;NA;19;Pobles del Sud;Persona Fisica;0;No aplicable;NO;0;NO;NA;No aplicable;2023-04-27;NA
491;1;2015-00587;NA;19;Pobles del Sud;Persona Juridica;0;No aplicable;NO;0;NO;NA;No aplicable;2023-04-27;NA
505;1;2015-00604;NA;8;Patraix;Persona Juridica;0;No aplicable;NO;0;NO;NA;No aplicable;2023-04-27;NA
559;1;2016-00054;NA;15;Rascanya;Persona Juridica;0;No aplicable;SI;2;NO;NA;No aplicable;2023-04-27;NA
564;1;2016-00059;NA;18;Pobles de l'Oest;Persona Juridica;0;No aplicable;SI;0;NO;NA;No aplicable;2023-04-27;NA
570;1;2016-00065;Propuesta ayuntamiento. Mejora de la accesibilidad en paradas del transporte urbano de L'Eixample;2;l'Eixample;Persona Juridica;0;No aplicable;SI;18;SI;44629;No aplicable;2023-04-27;NA
592;1;2016-00088;Propuesta ayuntamiento. Señales aviso presencia escolares;7;l'Olivereta;Persona Juridica;0;No aplicable;SI;7;SI;2500;No aplicable;2023-04-27;NA
606;1;2016-00102;Propuesta ayuntamiento. Implemento seguridad pasos peatones y personas con movilidad reducida;18;Pobles de l'Oest;Persona Juridica;0;No aplicable;SI;52;SI;8000;No aplicable;2023-04-27;NA
683;2;64;ARBOLADO EN ARCHIDUQUE CARLOS;8;Patraix;Particular;25;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
744;2;125;Pasarelas y otros  en la avda. del Cid;7;l'Olivereta;Particular;9;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
771;2;152;C/REINA VIOLANTE: PARQUE AJARDINADO, ZONA DE JUEGOS...;4;Campanar;Particular;41;SI;NO;0;NO;NA;No aplicable;2023-04-27;NA
798;2;179;Mejora aceras calle Jalance;13;Algiros;Particular;35;SI;SI;165;SI;47735;No aplicable;2023-04-27;NA
807;2;188;Peatonalizacion del puente de San Jose;1;Ciutat Vella;Particular;15;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
811;2;192;Embellecimiento cruce calles Turia y Quart - vista de las Torres de Quart;3;Extramurs;Particular;6;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
833;2;214;PARQUE MUNICIPAL;15;Rascanya;Particular;17;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
929;2;310;MEDIANA OBRA>;6;el Pla del Real;Representante GT;7;SI;NO;0;NO;NA;No aplicable;2023-04-27;NA
930;2;311;Mejora de la ordenacion vial de la C/Xiprers de Beniferri.;18;Pobles de l'Oest;Representante GT;6;SI;NO;0;NO;NA;No aplicable;2023-04-27;NA
951;2;332;ZONA DE  SOCIALIZACIoN PARA PERROS;13;Algiros;Representante GT;14;SI;NO;0;NO;NA;No aplicable;2023-04-27;NA
953;2;334;Rehabilitacion de las alquerias de la Torre y del Moro;16;Benicalap;Representante GT;16;SI;NO;0;NO;NA;No aplicable;2023-04-27;NA
1003;2;384;Gasolineras Dolores Marques con Avda. Valladolid;14;Benimaclet;Particular;1;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
1049;2;430;Proteccion zona infantil frente a trafico rodado en Plaza Doctor Landete;2;l'Eixample;Representante GT;17;SI;NO;0;NO;NA;No aplicable;2023-04-27;NA
1062;2;443;Paneles informativos de control de velocidad en calles 30 del barrio de Botanic;3;Extramurs;Representante GT;1;SI;NO;0;NO;NA;No aplicable;2023-04-27;NA
1083;2;464;Mejorar parques  y piscina al aire libre en antiguo Cauce del Rio Turia;3;Extramurs;Particular;5;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
1127;2;508;Espai de socialitzacio per a gossos;11;Poblats Maritims;Representante GT;9;SI;SI;184;NO;60000;No aplicable;2023-04-27;NA
1130;2;511;Carril bici-paseo por la huerta Benimamet y Beniferri.;18;Pobles de l'Oest;Particular;30;SI;NO;0;NO;NA;No aplicable;2023-04-27;NA
1135;2;516;ESPACIO PUBLICO ZONA VERDE SOLAR  C/ ZAPATERIA NIÑOS, NUMANCIA, MARTIN MENGOD;1;Ciutat Vella;Particular;8;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
1161;2;542;Creacion de ciclocalles en el Barrio de Benimaclet.;14;Benimaclet;Particular;46;SI;NO;0;NO;NA;No aplicable;2023-04-27;NA
1187;2;568;Urbanizar siempre las calles con arboles funcionales antiextincion a l'horta Sud;19;Pobles del Sud;Particular;1;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
1194;2;575;finalizar peatonalmente y accesible para carros la calle santiago apostol benife;18;Pobles de l'Oest;Particular;0;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
1287;3;1080;CARRIL BICI EN EL CARRER ALACANT;Toda la ciudad;Toda la ciudad;Particular;102;SI;NO;0;NO;NA;No aplicable;2023-04-27;NA
1331;3;1124;CARRIL BICI VALLE DE LA BALLESTERA REUS RUAYA;Toda la ciudad;Toda la ciudad;Particular;6;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
1332;3;1125;ROCODROMO EN EL RIO TURIA;Toda la ciudad;Toda la ciudad;Particular;95;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
1364;3;1157;ENSANCHE ACERAS C/ GARBi, MaS PLAZAS DE APARCAMIENTO EN C/ SAFOR Y NUEVA ROTONDA;Toda la ciudad;Toda la ciudad;Particular;15;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
1420;3;1213;URBANIZACIoN ENTORNO DE LA ALQUERiA DE LA PONSA EN EL BARRIO DE LA AGUJA;Toda la ciudad;Toda la ciudad;Particular;4;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
1434;3;1227;PARQUE INFANTIL ZONA AMISTAD;Toda la ciudad;Toda la ciudad;Particular;5;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
1453;3;1246;TERMINAR 2º FASE PARQUE JUAN BAUTISTA PASTOR (BORBOTo);Toda la ciudad;Toda la ciudad;Particular;139;SI;SI;1568;NO;48000;No aplicable;2023-04-27;NA
1516;3;1309;DEFICIENCIAS EN CALLE SANTA ROSA;Toda la ciudad;Toda la ciudad;Particular;42;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
1521;3;1314;CONECTAR BORBOTO Y GODELLA RUTA PEATONES;Toda la ciudad;Toda la ciudad;Particular;122;SI;NO;0;NO;NA;No aplicable;2023-04-27;NA
1576;3;1372;"SUSTITUCIoN FAROLAS TIPO ""GLOBO"" CALLE LA GUARDIA CIVIL";Toda la ciudad;Toda la ciudad;Particular;1;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
1596;3;1392;ALFALTADO GRANDES ViAS - ELIMINACIoN CONTAMINACIoN ACuSTICA;Toda la ciudad;Toda la ciudad;Particular;5;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
1609;3;1405;BANCOS EN CALLE;Toda la ciudad;Toda la ciudad;Particular;2;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
1642;3;1438;CAMBIAR ACCESO AL PARKING DEL AMBULATORIO DE CAMPANAR;Toda la ciudad;Toda la ciudad;Particular;49;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
1654;3;1450;PLAZA MAGUNCIA - MEJORA PARQUE INFANTIL + ZONA SOCIALIZACIoN CANINA;Toda la ciudad;Toda la ciudad;Particular;51;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
1680;3;1476;"DESTINAR UN LOCAL PARA ""ESPAI DE LES DONES""";Toda la ciudad;Toda la ciudad;Particular;149;SI;NO;0;NO;NA;No aplicable;2023-04-27;NA
1689;3;1485;INSTALACIoN DE SEMaFOROS EN EL CRUCE JERoNIMO DE MONTSORIU Y JOSe AGUILAR;Toda la ciudad;Toda la ciudad;Particular;1;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
1693;3;1489;CENTRO DE ESGRIMA EN ELS POBLATS MARiTIMS;Toda la ciudad;Toda la ciudad;Particular;115;SI;SI;235;NO;2000000;No aplicable;2023-04-27;NA
1701;3;1497;PAVIMENTACIoN ANTIRRUIDO EN EL PASO ELEVADO DE AVD.  GIORGETA;Toda la ciudad;Toda la ciudad;Particular;4;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
1706;3;1502;PARQUE PARA NIÑOS DE 8-12 AÑOS ZONA AVDA. ARAGoN;Toda la ciudad;Toda la ciudad;Particular;1;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
1712;3;1508;ACONDICIONAMIENTO DESCAMPADO C/LLIRI BLAU DEVESA - C/MISTRAL;Toda la ciudad;Toda la ciudad;Particular;10;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
1746;3;1542;CREACIoN CARRIL BICI EN C/GASCo OLIAG (CONEXIoN BENIMACLET CON BLASCO IBAÑEZ);Toda la ciudad;Toda la ciudad;Particular;1;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
1759;3;1555;CARRIL BICI EN EL CAMINO DE MONCADA (DE MONCADA-ALFARA A TORREFIEL);Toda la ciudad;Toda la ciudad;Particular;7;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
1772;3;1568;AUMENTO DE LA DIGITALIZACIoN DE LAS BIBLIOTECAS PARA ATRAER A JoVENES;Toda la ciudad;Toda la ciudad;Particular;1;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
1799;4;2028;CARRIL BICI Y APARCAMIENTO DE MOTOS EN LA AVENIDA CARDENAL BENLLOCH;20;No consta;Particular;17;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
1819;4;2048;CREACIoN DE UN SISTEMA DE RECICLAJE EFICAZ;20;No consta;Particular;38;SI;NO;0;NO;NA;No aplicable;2023-04-27;NA
1845;4;2074;REALIZACION DE LA ESCUELA OFICIAL DE IDIOMAS EN ANTONIO FERRANDIS;10;Quatre Carreres;Particular;147;SI;NO;0;NO;NA;No aplicable;2023-04-27;NA
1860;4;2089;LAS  CALLES QUE ESTEN HECHAS COMO LAS ACERAS QUE SEAN PEATONALES;19;6;Particular;1;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
1876;4;2105;FOMENTAR RUTAS PEATONALES EN VELLUTERS: PASOS DE CEBRA EN C/MALDONADO;1;Ciutat Vella;Particular;14;NO;NO;0;NO;NA;No aplicable;2023-04-27;NA
